entryid,gridref,datestamp,transcription
"""5804c1332c66dcab3d080a6a""","{""type"":""Point"",""coordinates"":[0.060650110244751,51.4937087550936]}","""2016-10-30T15:05:50.06+00:00""","[""Chap."",""Chap.""]"
"""5804c1422c66dcab3d080a78""","{""type"":""Point"",""coordinates"":[0.064051151275635,51.4938824290271]}","""2016-10-30T15:06:37.935+00:00""","[""P.H."",""P.H.""]"
"""5804c17e2c66dcab3d080a9d""","{""type"":""Point"",""coordinates"":[0.058944225311279,51.4931342904457]}","""2016-10-30T15:05:31.575+00:00""","[""Church"",""Church""]"
"""5804c1862c66dcab3d080aa3""","{""type"":""Point"",""coordinates"":[0.059266090393066,51.4926600176647]}","""2016-10-30T15:05:56.08+00:00""","[""Chap."",""Chap.""]"
"""5804c18b2c66dcab3d080aa7""","{""type"":""Point"",""coordinates"":[0.059480667114258,51.4923260197875]}","""2016-10-30T15:06:03.7+00:00""","[""Chap."",""Chap.""]"
"""5804c19d2c66dcab3d080ab4""","{""type"":""Point"",""coordinates"":[0.051240921020508,51.4922525399262]}","""2016-10-30T15:04:46.601+00:00""","[""GEORGE STREET"",""GEORGE STREET""]"
"""5804c1d22c66dcab3d080ad9""","{""type"":""Point"",""coordinates"":[0.0539231300354,51.4919853394319]}","""2016-10-30T15:04:55.564+00:00""","[""WARWICK STREET"",""WARWICK STREET""]"
"""5804c1d72c66dcab3d080add""","{""type"":""Point"",""coordinates"":[0.056948661804199,51.4920454596797]}","""2016-10-30T15:05:26.268+00:00""","[""Chap."",""Chap.""]"
"""580504bc2c66dcab3d083aa5""","{""type"":""Point"",""coordinates"":[-0.018078088760376,51.5089227530048]}","""2016-10-19T08:25:29.195+00:00""","[""HIGH STREET"",""HIGH STREET""]"
"""580504c12c66dcab3d083aad""","{""type"":""Point"",""coordinates"":[-0.016790628433228,51.5096572775623]}","""2016-10-19T08:25:42.446+00:00""","[""Church"",""Church""]"
"""580504cb2c66dcab3d083ab5""","{""type"":""Point"",""coordinates"":[-0.015964508056641,51.5104452089224]}","""2016-10-19T08:30:32.685+00:00""","[""WOODSTOCK ROAD"",""WOODSTOCK ROAD""]"
"""580504d12c66dcab3d083abb""","{""type"":""Point"",""coordinates"":[-0.014194250106812,51.5103784356068]}","""2016-10-19T08:30:38.33+00:00""","[""BATH ST."",""BATH ST""]"
"""580504d92c66dcab3d083abf""","{""type"":""Point"",""coordinates"":[-0.012788772583008,51.510037890175]}","""2016-10-19T08:26:39.029+00:00""","[""Sch."",""Sch""]"
"""580504e12c66dcab3d083ac9""","{""type"":""Point"",""coordinates"":[-0.011941194534302,51.50994440667]}","""2016-10-19T08:26:43.851+00:00""","[""Town Hall"",""Town Hall""]"
"""580504ea2c66dcab3d083ad1""","{""type"":""Point"",""coordinates"":[-0.012359619140625,51.5106655601695]}","""2016-10-19T08:27:18.693+00:00""","[""NEWBY PLACE"",""Church""]"
"""580504f02c66dcab3d083ad5""","{""type"":""Point"",""coordinates"":[-0.011415481567383,51.5100645997126]}","""2016-10-19T08:26:47.56+00:00""","[""Sch."",""Sch""]"
"""580504fb2c66dcab3d083ae3""","{""type"":""Point"",""coordinates"":[-0.00948429107666,51.5094369214385]}","""2016-10-19T08:28:05.324+00:00""","[""MANISTY STREET"",""MANISTY STREET""]"
"""5805050c2c66dcab3d083af5""","{""type"":""Point"",""coordinates"":[-0.008540153503418,51.5105987871768]}","""2016-10-19T08:26:53.532+00:00""","[""Schs."",""Schs""]"
"""580505132c66dcab3d083b01""","{""type"":""Point"",""coordinates"":[-0.010213851928711,51.5104385315952]}","""2016-10-19T08:26:58.938+00:00""","[""Chap."",""Chap""]"
"""5805051b2c66dcab3d083b0b""","{""type"":""Point"",""coordinates"":[-0.014108419418335,51.5089494631962]}","""2016-10-19T08:25:46.136+00:00""","[""Chap."",""Chap""]"
"""580505282c66dcab3d083b17""","{""type"":""Point"",""coordinates"":[-0.007907152175903,51.5079611756858]}","""2016-10-19T08:28:47.54+00:00""","[""Poplar Sta."",""Poplar Sta""]"
"""5805052f2c66dcab3d083b1f""","{""type"":""Point"",""coordinates"":[-0.006018877029419,51.5076673563459]}","""2016-10-19T08:28:34.75+00:00""","[""Sta."",""Sta""]"
"""580505372c66dcab3d083b2d""","{""type"":""Point"",""coordinates"":[-0.006265640258789,51.5081147623138]}","""2016-10-19T08:28:41.785+00:00""","[""PRESTAGE ST."",""PRESTAGE ST""]"
"""580505462c66dcab3d083b3f""","{""type"":""Point"",""coordinates"":[0.009076595306396,51.5084686773553]}","""2016-10-19T08:39:30.813+00:00""","[""Wharves"",""Wharves""]"
"""580505542c66dcab3d083b45""","{""type"":""Point"",""coordinates"":[0.001459121704102,51.5096305677859]}","""2016-10-19T08:39:23.822+00:00""","[""EAST INDIA DOCK BASIN"",""EAST INDIA DOCK BASIN""]"
"""5805056d2c66dcab3d083b57""","{""type"":""Point"",""coordinates"":[-0.001877546310425,51.5087157484906]}","""2016-10-19T08:39:12.211+00:00""","[""EAST INDIA DOCK (Export)"",""EAST INDIA DOCK (Export)""]"
"""5805057a2c66dcab3d083b63""","{""type"":""Point"",""coordinates"":[-0.004194974899292,51.5106989466291]}","""2016-10-19T08:28:25.674+00:00""","[""EAST INDIA DOCK (Import)"",""EAST INDIA DOCK (Import)""]"
"""580505802c66dcab3d083b67""","{""type"":""Point"",""coordinates"":[-0.007853507995605,51.5114334425504]}","""2016-10-19T08:27:09.004+00:00""","[""Sch."",""Sch""]"
"""580505882c66dcab3d083b72""","{""type"":""Point"",""coordinates"":[-0.007188320159912,51.5115603088284]}","""2016-10-19T08:27:05.542+00:00""","[""Hosp."",""Hosp""]"
"""580505942c66dcab3d083b7a""","{""type"":""Point"",""coordinates"":[-0.009849071502686,51.5101847924382]}","""2016-10-19T08:30:48.613+00:00""","[""WOOLMORE STREET"",""WOOLMORE STREET""]"
"""5805059d2c66dcab3d083b7e""","{""type"":""Point"",""coordinates"":[-0.010535717010498,51.5107323330642]}","""2016-10-19T08:30:56.862+00:00""","[""COTTON STREET"",""COTTON STREET""]"
"""580505b32c66dcab3d083b8c""","{""type"":""Point"",""coordinates"":[-0.011050701141357,51.510358403593]}","""2016-10-19T08:30:43.034+00:00""","[""BOW LANE"",""BOW LANE""]"
"""580505c32c66dcab3d083b9b""","{""type"":""Point"",""coordinates"":[-0.007563829421997,51.5107123012061]}","""2016-10-19T08:28:14.963+00:00""","[""ROBINHOOD LANE"",""ROBINHOOD LANE""]"
"""580505d12c66dcab3d083ba9""","{""type"":""Point"",""coordinates"":[-0.014827251434326,51.5110728733051]}","""2016-10-19T08:26:19.226+00:00""","[""Ch."",""Ch""]"
"""580505d62c66dcab3d083baf""","{""type"":""Point"",""coordinates"":[-0.016103982925415,51.5110328098795]}","""2016-10-19T08:26:14.358+00:00""","[""Schs."",""Schs""]"
"""580505e52c66dcab3d083bb7""","{""type"":""Point"",""coordinates"":[-0.019397735595703,51.5108124604088]}","""2016-10-19T08:30:25.765+00:00""","[""EAST INDIA DOCK ROAD"",""EAST INDIA DOCK ROAD""]"
"""580505eb2c66dcab3d083bbf""","{""type"":""Point"",""coordinates"":[-0.019065141677856,51.5108391694923]}","""2016-10-19T08:26:10.449+00:00""","[""Chap."",""Chap""]"
"""580505f12c66dcab3d083bc7""","{""type"":""Point"",""coordinates"":[-0.017573833465576,51.5105453687123]}","""2017-01-01T11:40:30.86+00:00""","[""Inst."",""Inst Chap"",""Institute""]"
"""580505f92c66dcab3d083bcd""","{""type"":""Point"",""coordinates"":[-0.017520189285278,51.5097908262096]}","""2016-10-19T08:25:50.657+00:00""","[""Sch."",""Sch""]"
"""580505ff2c66dcab3d083bd1""","{""type"":""Point"",""coordinates"":[-0.019344091415405,51.5097240519349]}","""2016-10-19T08:25:54.125+00:00""","[""Sch."",""Sch""]"
"""5805060a2c66dc36fb00030b""","{""type"":""Point"",""coordinates"":[-0.019880533218384,51.5094970186689]}","""2016-10-19T08:25:17.483+00:00""","[""WADE STREET"",""WADE STREET""]"
"""580506112c66dcab3d083bde""","{""type"":""Point"",""coordinates"":[-0.020953416824341,51.5096506001197]}","""2016-10-19T08:25:09.885+00:00""","[""Sch."",""Sch""]"
"""580506172c66dcab3d083be6""","{""type"":""Point"",""coordinates"":[-0.021554231643677,51.5108191376811]}","""2016-10-19T08:26:06.38+00:00""","[""Ch."",""Ch""]"
"""580506212c66dcab3d083bec""","{""type"":""Point"",""coordinates"":[-0.023753643035889,51.510244888682]}","""2016-10-19T08:24:58.427+00:00""","[""MORANT STREET"",""MORANT STREET""]"
"""5805062f2c66dcab3d083bf8""","{""type"":""Point"",""coordinates"":[-0.022777318954468,51.5099310518679]}","""2016-10-19T08:25:05.49+00:00""","[""ORIENTAL ST."",""ORIENTAL ST""]"
"""580506382c66dcab3d083bfe""","{""type"":""Point"",""coordinates"":[-0.023281574249268,51.5109860691718]}","""2016-10-19T08:26:01.898+00:00""","[""Convent"",""Convent""]"
"""580506452c66dcab3d083c06""","{""type"":""Point"",""coordinates"":[-0.026446580886841,51.511526923]}","""2016-10-19T08:24:40.976+00:00""","[""EAST INDIA DOCK ROAD"",""EAST INDIA DOCK ROAD""]"
"""580506522c66dcab3d083c10""","{""type"":""Point"",""coordinates"":[-0.028173923492432,51.5117673004181]}","""2016-10-19T08:24:27.679+00:00""","[""P.Hs."",""PHs""]"
"""5805065b2c66dcab3d083c1a""","{""type"":""Point"",""coordinates"":[-0.032379627227783,51.5119409055424]}","""2016-10-19T08:21:43.942+00:00""","[""LIMEHOUSE"",""LIMEHOUSE""]"
"""580630af2c66dcab3d08bf4b""","{""type"":""Point"",""coordinates"":[-0.011503457990329,51.4713006057793]}","""2016-10-18T14:24:47.075+00:00""","[""B.M.""]"
"""580630c32c66dcf36e00036c""","{""type"":""Point"",""coordinates"":[-0.011621475186985,51.4717216367695]}","""2016-10-18T14:25:07.571+00:00""","[""B.M.""]"
"""580630d02c66dcab3d08bf63""","{""type"":""Point"",""coordinates"":[-0.006707668271702,51.4714543159562]}","""2016-10-18T14:25:20.064+00:00""","[""B.M.""]"
"""5806317c2c66dcab3d08bfb2""","{""type"":""Point"",""coordinates"":[-0.01974534981855,51.4737278294621]}","""2016-10-18T14:28:12.776+00:00""","[""B.M.""]"
"""580631cb2c66dcab3d08bfd3""","{""type"":""Point"",""coordinates"":[-0.019078016248386,51.4775889340945]}","""2016-10-18T14:29:31.546+00:00""","[""B.M.""]"
"""580631d42c66dcab3d08bfd9""","{""type"":""Point"",""coordinates"":[-0.01499032970969,51.4791592102516]}","""2016-10-18T14:29:40.181+00:00""","[""B.M.""]"
"""5806322d2c66dcab3d08bffa""","{""type"":""Point"",""coordinates"":[-0.01359987257274,51.481697597677]}","""2017-01-01T16:00:24.736+00:00""","[""Horseferry Road"",""Horseferry Road""]"
"""580634472c66dcab3d08c130""","{""type"":""Point"",""coordinates"":[-0.058699607816379,51.4817156378601]}","""2016-10-18T14:40:07.263+00:00""","[""B.M.""]"
"""580635e32c66dcab3d08c23a""","{""type"":""Point"",""coordinates"":[-0.091259479522705,51.4800331958798]}","""2016-10-21T09:31:03.237+00:00""","[""NEW CHURCH ROAD"",""New Church Road""]"
"""580635ed2c66dcab3d08c243""","{""type"":""Point"",""coordinates"":[-0.091291666030884,51.4792380567557]}","""2016-10-21T09:31:11.59+00:00""","[""Chap."",""Chap.""]"
"""580637322c66dcab3d08c304""","{""type"":""Point"",""coordinates"":[-0.092997550964355,51.4844603305359]}","""2016-10-21T09:33:52.21+00:00""","[""Hall"",""Hall""]"
"""580637402c66dcab3d08c309""","{""type"":""Point"",""coordinates"":[-0.092589855194092,51.4851618442638]}","""2016-10-21T09:34:03.926+00:00""","[""QUEEN'S ROW"",""Queen's Row""]"
"""5806376f2c66dcab3d08c321""","{""type"":""Point"",""coordinates"":[-0.089778900146484,51.4841730408468]}","""2016-10-21T09:34:20.092+00:00""","[""WESTMORELAND ROAD"",""Westmoreland Road""]"
"""580637892c66dcab3d08c32f""","{""type"":""Point"",""coordinates"":[-0.087032318115234,51.4831574906946]}","""2016-10-21T09:34:42.654+00:00""","[""Chap."",""Chap.""]"
"""580637ac2c66dcab3d08c342""","{""type"":""Point"",""coordinates"":[-0.097450017929077,51.4818011614693]}","""2016-10-22T12:51:58.447+00:00""","[""GROSVENOR ST."",""Grosvenor St.""]"
"""580637ef2c66dcab3d08c36e""","{""type"":""Point"",""coordinates"":[-0.076496601104736,51.4749360469849]}","""2016-10-18T14:55:43.742+00:00""","[""Chap.""]"
"""580684912c66dcab3d09048a""","{""type"":""Point"",""coordinates"":[-0.026607513427734,51.5132295690518]}","""2016-10-21T07:39:19.698+00:00""","[""FARRANCE STREET"",""TARRANCE STREET"",""FARRANCE STREET""]"
"""5806849a2c66dcab3d09049e""","{""type"":""Point"",""coordinates"":[-0.026870369911194,51.5124416858482]}","""2016-10-19T08:24:22.443+00:00""","[""PIGOTT STREET"",""PIGOTT STREET""]"
"""580684a92c66dcab3d0904b6""","{""type"":""Point"",""coordinates"":[-0.025159120559692,51.5125485182676]}","""2016-10-19T08:33:06.87+00:00""","[""STAINSBY ROAD"",""STAINSBY ROAD""]"
"""580684b12c66dcab3d0904bc""","{""type"":""Point"",""coordinates"":[-0.026280283927917,51.5139306401058]}","""2016-10-21T07:39:29.263+00:00""","[""COD STREET"",""DOD STREET"",""DOD STREET""]"
"""580684bd2c66dcab3d0904cd""","{""type"":""Point"",""coordinates"":[-0.029643774032593,51.5131995229083]}","""2016-10-19T08:21:59.139+00:00""","[""LIMEHOUSE CUT"",""LIMEHOUSE CUT""]"
"""580684cc2c66dcab3d0904e8""","{""type"":""Point"",""coordinates"":[-0.023522973060608,51.5117606232848]}","""2016-10-19T08:30:02.004+00:00""","[""PEKIN STREET"",""PEKIN STREET""]"
"""580684d32c66dcab3d0904f9""","{""type"":""Point"",""coordinates"":[-0.023925304412842,51.5122013119884]}","""2016-10-19T08:32:53.712+00:00""","[""CANTON STREET"",""CANTON STREET""]"
"""580684dd2c66dcab3d09050b""","{""type"":""Point"",""coordinates"":[-0.023753643035889,51.5127121049242]}","""2016-10-19T08:32:45.95+00:00""","[""GOUGH STREET"",""GOUGH STREET""]"
"""580684e32c66dcab3d090513""","{""type"":""Point"",""coordinates"":[-0.02346396446228,51.5132362459698]}","""2016-10-19T08:32:40.676+00:00""","[""HIND STREET"",""HIND STREET""]"
"""580684ea2c66dcab3d09051f""","{""type"":""Point"",""coordinates"":[-0.022863149642944,51.5137002893782]}","""2016-10-19T08:32:33.849+00:00""","[""SUSSEX STREET"",""SUSSEX STREET""]"
"""580684f22c66dcab3d09052c""","{""type"":""Point"",""coordinates"":[-0.022793412208557,51.5141609896686]}","""2016-10-19T08:33:38.722+00:00""","[""SUFFOLK STREET"",""SUFFOLK STREET""]"
"""580684fd2c66dcab3d09053a""","{""type"":""Point"",""coordinates"":[-0.022879242897034,51.5149288131318]}","""2016-10-19T08:34:20.153+00:00""","[""ARCADIA STREET"",""ARCADIA STREET""]"
"""580685052c66dcab3d090549""","{""type"":""Point"",""coordinates"":[-0.023624897003174,51.5141776816206]}","""2016-10-19T08:33:33.002+00:00""","[""LATHAM STREET"",""LATHAM STREET""]"
"""580685132c66dcab3d090562""","{""type"":""Point"",""coordinates"":[-0.02321720123291,51.5156165048985]}","""2016-10-21T07:39:50.173+00:00""","[""CLIFTON STREET"",""CLIFTON ST"",""CLIFTON ST.""]"
"""5806851c2c66dcab3d090572""","{""type"":""Point"",""coordinates"":[-0.023029446601868,51.5158067867089]}","""2016-10-21T07:40:03.203+00:00""","[""COTALL STREET"",""COTALL ST"",""COTALL ST.""]"
"""5806852a2c66dcab3d090588""","{""type"":""Point"",""coordinates"":[-0.020143389701843,51.5162274068374]}","""2016-10-19T08:35:34.202+00:00""","[""BROOMFIELD STREET"",""BROOMFIELD STREET""]"
"""580685382c66dcf36e000987""","{""type"":""Point"",""coordinates"":[-0.019150972366333,51.5162107156365]}","""2016-10-19T08:35:47.481+00:00""","[""BARCHESTER STREET"",""BARCHESTER STREET""]"
"""580685512c66dcab3d0905b6""","{""type"":""Point"",""coordinates"":[-0.019907355308533,51.5159069347108]}","""2016-10-21T07:40:40.314+00:00""","[""GUIDFORD ROAD"",""GUILDFORD ROAD"",""GUILDFORD ROAD""]"
"""5806855b2c66dcab3d0905c1""","{""type"":""Point"",""coordinates"":[-0.018196105957031,51.5150356397184]}","""2016-10-19T08:36:23.532+00:00""","[""FLINT STREET"",""FLINT STREET""]"
"""580685672c66dcab3d0905cf""","{""type"":""Point"",""coordinates"":[-0.017461180686951,51.5141342825326]}","""2016-10-19T08:36:37.653+00:00""","[""LION ST."",""LION ST""]"
"""580685712c66dcab3d0905d8""","{""type"":""Point"",""coordinates"":[-0.016130805015564,51.5147518810466]}","""2016-10-19T08:36:56.495+00:00""","[""CARMEN ST."",""CARMEN ST""]"
"""580685852c66dcab3d0905e5""","{""type"":""Point"",""coordinates"":[-0.015905499458313,51.5165111563175]}","""2016-10-19T08:37:30.498+00:00""","[""RIFLE ST."",""RIFLE ST""]"
"""580685942c66dcf36e000994""","{""type"":""Point"",""coordinates"":[-0.01598596572876,51.5143145553967]}","""2016-10-19T08:37:02.147+00:00""","[""CHARLES ST."",""CHARLES ST""]"
"""5806859e2c66dcab3d090607""","{""type"":""Point"",""coordinates"":[-0.015825033187866,51.5138638718989]}","""2016-10-19T08:37:07.859+00:00""","[""CORDELIA ST."",""CORDELIA ST""]"
"""580685ad2c66dcab3d090611""","{""type"":""Point"",""coordinates"":[-0.016940832138062,51.5133297227201]}","""2016-10-19T08:32:08.85+00:00""","[""SOUTHILL STREET"",""SOUTHILL STREET""]"
"""580685b82c66dcab3d09061f""","{""type"":""Point"",""coordinates"":[-0.017380714416504,51.5125919188664]}","""2016-10-19T08:31:54.288+00:00""","[""CHILCOT ST."",""CHILCOT ST""]"
"""580685c32c66dcab3d09062e""","{""type"":""Point"",""coordinates"":[-0.018882751464844,51.5128690140226]}","""2016-10-19T08:32:17.754+00:00""","[""RICARDO STREET"",""RICARDO STREET""]"
"""580685d02c66dcab3d09063d""","{""type"":""Point"",""coordinates"":[-0.020062923431396,51.5144914891806]}","""2016-10-19T08:34:11.636+00:00""","[""UPPER NORTH STREET"",""UPPER NORTH STREET""]"
"""580685da2c66dcab3d09064f""","{""type"":""Point"",""coordinates"":[-0.019150972366333,51.5136435361216]}","""2016-10-19T08:32:25.319+00:00""","[""MARKET STREET"",""MARKET STREET""]"
"""580685e52c66dcab3d090664""","{""type"":""Point"",""coordinates"":[-0.019344091415405,51.5139840546009]}","""2016-10-19T08:33:54.023+00:00""","[""AUGUSTA STREET"",""AUGUSTA STREET""]"
"""580685f12c66dcab3d090676""","{""type"":""Point"",""coordinates"":[-0.017707943916321,51.5119409055424]}","""2016-10-19T08:31:29.315+00:00""","[""DUFF ST."",""DUFF ST""]"
"""580685f82c66dcab3d09068b""","{""type"":""Point"",""coordinates"":[-0.016999840736389,51.5119642754125]}","""2016-10-19T08:31:24.395+00:00""","[""PLIMSOLL ST."",""PLIMSOLL ST""]"
"""5806860d2c66dcab3d0906a6""","{""type"":""Point"",""coordinates"":[-0.017541646957397,51.5120944787548]}","""2016-10-19T08:31:43.939+00:00""","[""GRUNDY STREET"",""GRUNDY STREET""]"
"""5806861a2c66dcab3d0906c2""","{""type"":""Point"",""coordinates"":[-0.015074014663696,51.51217794224]}","""2017-01-01T11:41:03.323+00:00""","[""VESEY ST."",""VESSEY ST"",""Vesey Street""]"
"""5806862d2c66dcab3d0906d9""","{""type"":""Point"",""coordinates"":[-0.016447305679321,51.5147051441546]}","""2016-10-19T08:36:49.412+00:00""","[""KERSEY STREET"",""KERSEY STREET""]"
"""5806863f2c66dcab3d0906f5""","{""type"":""Point"",""coordinates"":[-0.016538500785828,51.5163175392168]}","""2016-10-21T07:40:59.112+00:00""","[""CRISP ST."",""CRISP STREET"",""CRISP STREET""]"
"""5806864a2c66dcab3d090704""","{""type"":""Point"",""coordinates"":[-0.016334652900696,51.5177996905397]}","""2016-10-19T08:37:48.102+00:00""","[""MORRIS ROAD"",""MORRIS ROAD""]"
"""580686542c66dcab3d090714""","{""type"":""Point"",""coordinates"":[-0.017632842063904,51.5181902494131]}","""2016-10-19T08:20:56.367+00:00""","[""LIMEHOUSE CUT"",""LIMEHOUSE CUT""]"
"""5806868f2c66dcab3d090786""","{""type"":""Point"",""coordinates"":[-0.013749003410339,51.5183638300596]}","""2016-10-19T08:38:13.181+00:00""","[""WYVIS STREET"",""WYVIS STREET""]"
"""580686952c66dcab3d09078f""","{""type"":""Point"",""coordinates"":[-0.013673901557922,51.5178931579253]}","""2016-10-19T08:38:07.052+00:00""","[""YATTAN STREET"",""YATTAN STREET""]"
"""580686b92c66dcab3d0907d5""","{""type"":""Point"",""coordinates"":[-0.019617676734924,51.5153761477914]}","""2016-10-19T08:36:10.436+00:00""","[""BRABAZON STREET"",""BRABAZON STREET""]"
"""580686cf2c66dcab3d090803""","{""type"":""Point"",""coordinates"":[-0.018603801727295,51.51465506886]}","""2016-10-19T08:36:31.494+00:00""","[""GIRAUD STREET"",""GIRAUD STREET""]"
"""580686e22c66dcab3d09081e""","{""type"":""Point"",""coordinates"":[-0.026671886444092,51.5128389676414]}","""2016-10-19T08:24:14.867+00:00""","[""Chap."",""Chap""]"
"""580686e82c66dcab3d09082c""","{""type"":""Point"",""coordinates"":[-0.025185942649841,51.5136635666908]}","""2016-10-19T08:23:56.633+00:00""","[""Sch."",""Sch""]"
"""580686f22c66dcab3d09083c""","{""type"":""Point"",""coordinates"":[-0.024751424789429,51.5116971904689]}","""2016-10-21T07:38:12.874+00:00""","[""Chap,"",""Chap"",""Chap.""]"
"""580686fa2c66dcab3d09084b""","{""type"":""Point"",""coordinates"":[-0.020239949226379,51.5114267653681]}","""2016-10-19T08:30:06.193+00:00""","[""Sch."",""Sch""]"
"""580686ff2c66dcab3d09085b""","{""type"":""Point"",""coordinates"":[-0.019918084144592,51.5114668284473]}","""2016-10-19T08:30:11.578+00:00""","[""Hall"",""Hall""]"
"""580687062c66dcab3d09086d""","{""type"":""Point"",""coordinates"":[-0.016833543777466,51.5119308898802]}","""2016-10-19T08:31:16.046+00:00""","[""Ch."",""Ch""]"
"""5806870b2c66dcab3d090877""","{""type"":""Point"",""coordinates"":[-0.01848042011261,51.5121912963834]}","""2016-10-19T08:31:49.061+00:00""","[""Sch."",""Sch""]"
