entryid,gridref,datestamp,transcription
580b5f372c66dc1ce5021be1,SRID=4326;POINT(-0.0954222679138184 51.4722816688154),2016-10-24 11:47:05.162+00,"{Schs.,Schs.}"
580b5f3d2c66dc1ce5021be3,SRID=4326;POINT(-0.0978899002075195 51.4716935681781),2016-10-24 11:45:38.329+00,"{B.S,B.S}"
580b5f452c66dc1ce5021bed,SRID=4326;POINT(-0.0948536396026611 51.4704304627736),2016-10-24 11:45:10.259+00,"{Chap.,Chap.}"
580b5f4a2c66dc1ce5021bf3,SRID=4326;POINT(-0.0977611541748047 51.4701631343947),2016-10-24 11:45:04.264+00,"{Sch.,Sch.}"
580b5f512c66dc1ce5021bf5,SRID=4326;POINT(-0.0990593433380127 51.4710519952),2016-10-24 11:45:31.462+00,"{B.Ps,B.Ps}"
580b5f572c66dc1ce5021bfb,SRID=4326;POINT(-0.100271701812744 51.4702700659342),2016-10-24 11:44:57.756+00,"{B.Ps,B.Ps}"
580b5fd42c66dc1ce5021c57,SRID=4326;POINT(-0.101355314254761 51.4711121430499),2016-12-30 15:52:54.621+00,"{""L. C. & D. R."",""L.C. & D.R."",""L. C. & D. R.""}"
580b5fdd2c66dc1ce5021c5f,SRID=4326;POINT(-0.0971388816833496 51.4733843370769),2016-10-24 11:46:08.902+00,"{B.PS,B.Ps}"
580b5fec2c66dc1ce5021c6f,SRID=4326;POINT(-0.0979757308959961 51.4760974558089),2016-10-23 21:52:44.02+00,"{CAMBERWELL,Camberwell}"
580b60012c66dc1ce5021c81,SRID=4326;POINT(-0.0955188274383545 51.480941909333),2016-10-22 12:48:01.123+00,{B.Ps}
580b600e2c66dc1ce5021c89,SRID=4326;POINT(-0.0968062877655029 51.4849106367379),2016-11-02 21:05:31.338+00,"{""OLNEY STREET"",""OLNEY STREET""}"
580b60432c66dc1ce5021cb1,SRID=4326;POINT(-0.103651285171509 51.4840754955233),2016-10-31 11:19:02.504+00,"{""FLEMING ROAD"",""FLEMING ROAD""}"
580b604a2c66dc1ce5021cb7,SRID=4326;POINT(-0.103168487548828 51.4835610409222),2016-10-31 11:18:53.496+00,"{""FINCHLEY ROAD"",""FINCHLEY ROAD""}"
580b60592c66dc1ce5021cc1,SRID=4326;POINT(-0.101923942565918 51.484917317806),2016-11-02 21:05:46.222+00,"{""LORRIMORE SQUARE"",""LORRIMORE SQUARE""}"
580b60642c66dc1ce5021cc5,SRID=4326;POINT(-0.101408958435059 51.483634534792),2016-10-31 11:20:32.828+00,"{""LORRIMORE ROAD"",""LORRIMORE ROAD""}"
580b606d2c66dc1ce5021ccf,SRID=4326;POINT(-0.100110769271851 51.4834474592542),2016-11-02 21:05:56.466+00,"{""LORRIMORE STREET"",""LORRIMORE STREET""}"
580b607b2c66dc1ce5021cdb,SRID=4326;POINT(-0.0975573062896728 51.4856522293152),2016-10-31 11:21:03.245+00,"{""SUTHERLAND SQUARE"",""SUTHERLAND SQUARE""}"
580b60902c66dc1ce5021cf1,SRID=4326;POINT(-0.0980508327484131 51.4915310949974),2016-11-02 21:04:29.295+00,"{""WALWORTH ROAD"",""WALWORTH ROAD""}"
580b609d2c66dc1ce5021cfd,SRID=4326;POINT(-0.101644992828369 51.4897741952412),2016-11-02 21:04:40.462+00,"{Sch.,Sch}"
580b60b72c66dc1ce5021d13,SRID=4326;POINT(-0.0967419147491455 51.4847836962591),2016-11-02 21:05:21.243+00,"{""MONTPELIER ST."",""MONTPELIER ST""}"
580b60c72c66dc1ce5021d21,SRID=4326;POINT(-0.101687908172607 51.4818906937638),2016-10-31 11:19:38.913+00,"{""HILLINGDON STREET"",""HILLINGDON STREET""}"
580b60d22c66dc1ce5021d30,SRID=4326;POINT(-0.101859569549561 51.4810220890625),2016-11-02 21:06:55.363+00,"{""BERESFORD STREET"",""BERESFORD STREET""}"
580b60de2c66dc1ce5021d3e,SRID=4326;POINT(-0.100196599960327 51.4809619542786),2016-10-31 11:19:53.831+00,"{""GROSVENOR TERRACE"",""GROSVENOR TERRACE""}"
580b60fc2c66dc1ce5021d5a,SRID=4326;POINT(-0.0999712944030762 51.4806946876129),2016-10-31 11:20:02.257+00,"{""GROSVENOR PARK"",""GROSVENOR PARK""}"
580b61042c66dc1ce5021d64,SRID=4326;POINT(-0.0995957851409912 51.480186876633),2016-10-31 11:20:10.473+00,"{""AVENUE ROAD"",""AVENUE ROAD""}"
580b611b2c66dc1ce5021d77,SRID=4326;POINT(-0.0981473922729492 51.4795721505133),2016-10-23 21:47:13.837+00,"{""SULTAN STREET"",""Sultan Street""}"
580b61222c66dc1ce5021d7f,SRID=4326;POINT(-0.0980508327484131 51.4792380567557),2016-11-02 21:07:37.007+00,"{""HOLLINGTON ST."",""Hollington Street"",""HOLLINGTON ST""}"
580b613c2c66dc1ce5021d8f,SRID=4326;POINT(-0.0997352600097656 51.4781689402855),2016-10-23 21:51:23.006+00,"{""WYNDHAM ROAD"",""Wyndham road""}"
580b61452c66dc1ce5021d99,SRID=4326;POINT(-0.0998640060424805 51.4771465742207),2016-11-02 21:09:26.942+00,"{""CLARENDON ST."",""Clarendon Street"",""CLARENDON ST""}"
580b61542c66dc1ce5021da4,SRID=4326;POINT(-0.101655721664429 51.4784028116548),2016-10-23 21:45:39.686+00,"{""WESTHALL ROAD"",""Westhall Road""}"
580b615b2c66dc1ce5021dae,SRID=4326;POINT(-0.102074146270752 51.4788037312121),2016-10-23 21:45:25.661+00,"{""WARRIOR ROAD"",""Warrior Road""}"
580b61622c66dc1ce5021db6,SRID=4326;POINT(-0.100990533828735 51.4789640980483),2016-10-23 21:46:01.332+00,"{""ELFIN ROAD"",""Elfin Road""}"
580b61722c66dc1ce5021dbe,SRID=4326;POINT(-0.0973963737487793 51.476772369148),2016-10-23 21:52:11.086+00,"{""LEIPSIC ROAD"",""Leipsic Road""}"
580b61812c66dc1ce5021dc6,SRID=4326;POINT(-0.107814073562622 51.4799196054251),2016-10-23 21:44:26.271+00,"{""CAMBERWELL NEW ROAD"",""Camberwell New Road""}"
580b618f2c66dc1ce5021dce,SRID=4326;POINT(-0.107191801071167 51.4804274193809),2016-10-23 21:44:08.851+00,"{""ST. MARK'S ROAD"",""St Mark's Road""}"
580b61952c66dc1ce5021dd6,SRID=4326;POINT(-0.107288360595703 51.4810755421372),2016-10-23 21:43:40.085+00,"{""SMITH STREET"",""Smith Street""}"
580b619c2c66dc1ce5021ddc,SRID=4326;POINT(-0.10762095451355 51.4810087257841),2016-10-23 21:43:54.147+00,"{""BOLTON STREET"",""Bolton Street""}"
580b61ad2c66dc1ce5021de2,SRID=4326;POINT(-0.105475187301636 51.4826122912424),2016-10-31 11:19:17.61+00,"{""ALFRED ROAD"",""ALDRED ROAD"",""Aldred Road""}"
580b61b62c66dc1ce5021dec,SRID=4326;POINT(-0.10486364364624 51.4832470203263),2016-10-23 21:42:50.605+00,"{""ROYAL ROAD"",""Royal Road""}"
580b61bf2c66dc1ce5021df4,SRID=4326;POINT(-0.104520320892334 51.4840153647655),2016-10-31 11:20:44.001+00,"{""COOK'S ROAD"",""COOK'S ROAD""}"
580b61c92c66dc1ce5021dfe,SRID=4326;POINT(-0.104820728302002 51.4819174197999),2016-10-23 21:43:22.292+00,"{""LUCAS ROAD"",""Lucas Road""}"
580b61d42c66dc1ce5021e08,SRID=4326;POINT(-0.105421543121338 51.4815632985498),2016-10-31 11:19:28.398+00,"{""WARHAM STREET"",""WARHAM STREET""}"
580b61e02c66dc1ce5021e0a,SRID=4326;POINT(-0.108028650283813 51.4816434771869),2016-11-02 21:06:36.305+00,"{""ST. AGNES' PLACE"",""St Agnes's Place"",""ST AGNES PLACE""}"
580b61eb2c66dc1ce5021e0e,SRID=4326;POINT(-0.110313892364502 51.4815833432223),2016-10-23 21:41:24.481+00,"{""KENNINGTON TERRACE"",""Kennington Terrace""}"
580b61fc2c66dc1ce5021e14,SRID=4326;POINT(-0.098426342010498 51.4783293093536),2016-11-02 21:08:23.148+00,"{""ULRIC ST."",""Ulric Street"",""ULRIC ST.""}"
580b62222c66dc1ce5021e1c,SRID=4326;POINT(-0.106687545776367 51.4833271960031),2016-11-02 21:06:12.943+00,"{Ch.,Church,Ch.}"
580b62272c66dc1ce5021e21,SRID=4326;POINT(-0.10612964630127 51.4830866685496),2016-11-02 21:06:05.669+00,"{Sch.,School,Sch.}"
580b622b2c66dc1ce5021e23,SRID=4326;POINT(-0.106430053710938 51.4824318929432),2016-11-02 21:06:20.362+00,"{Chap.,Chapel,Chap.}"
580b62332c66dc1ce5021e26,SRID=4326;POINT(-0.107502937316895 51.4818773307398),2016-11-02 21:06:28.073+00,"{Sch.,School,Sch.}"
580b623b2c66dc1ce5021e28,SRID=4326;POINT(-0.101655721664429 51.4807481410713),2016-11-02 21:06:43.294+00,"{Sch.,Sch.}"
580b62402c66dc1ce5021e2b,SRID=4326;POINT(-0.106472969055176 51.4797726055932),2016-10-23 21:44:41.371+00,"{Chap.,Chapel}"
580b62462c66dc1ce5021e2f,SRID=4326;POINT(-0.104520320892334 51.4791044185675),2016-10-23 21:44:55.29+00,"{Schs.,Schools}"
580b624c2c66dc1ce5021e34,SRID=4326;POINT(-0.0993919372558594 51.4785498159016),2016-11-02 21:08:06.471+00,"{Sch.,School,Sch.}"
580b62512c66dc1ce5021e3b,SRID=4326;POINT(-0.0995314121246338 51.4790710089592),2016-11-02 21:07:43.991+00,"{Sch.,School,Sch.}"
580b62562c66dc1ce5021e40,SRID=4326;POINT(-0.098876953125 51.479251420553),2016-11-02 21:07:27.247+00,"{Ch.,Church,Ch.}"
580b625a2c66dc1ce5021e42,SRID=4326;POINT(-0.0987052917480469 51.4797726055932),2016-11-02 21:07:01.985+00,"{Schs.,Schools,Schs}"
580b62642c66dc1ce5021e48,SRID=4326;POINT(-0.0963449478149414 51.4786099538661),2016-11-02 21:08:31.803+00,"{Sch.,School,Sch.}"
580b62692c66dc1ce5021e4c,SRID=4326;POINT(-0.097653865814209 51.4773670864867),2016-11-02 21:08:57.962+00,"{Sch.,School,Sch.}"
580b62712c66dc1ce5021e54,SRID=4326;POINT(-0.0977504253387451 51.4758769374049),2016-11-02 21:09:49.542+00,"{""Co. Court"",""Co. Court""}"
580b62822c66dc1ce5021e61,SRID=4326;POINT(-0.100346803665161 51.4773871330035),2016-11-02 21:09:11.414+00,"{""Bapt. Chap."",""Baptist Chapel"",""Bapt. Chap.""}"
580b628c2c66dc1ce5021e67,SRID=4326;POINT(-0.112159252166748 51.4810822237671),2016-10-23 21:39:56.719+00,"{Church,Church}"
580b62922c66dc1ce5021e6c,SRID=4326;POINT(-0.111483335494995 51.4820911386532),2016-10-22 12:58:58.456+00,{M.S}
580b62e22c66dc1ce5021e95,SRID=4326;POINT(-0.118961334228516 51.4831133938849),2016-11-05 16:34:31.451+00,"{""St. Peter's House"",""St Peter's House""}"
580b62eb2c66dc1ce5021e9b,SRID=4326;POINT(-0.115914344787598 51.4816568402793),2016-10-23 21:39:30.233+00,"{Sch.,School}"
580b62f02c66dc1ce5021ea1,SRID=4326;POINT(-0.114272832870483 51.4807681861021),2016-10-23 21:39:43.471+00,"{Chap.,Chapel}"
580b62f92c66dc1ce5021ea7,SRID=4326;POINT(-0.112792253494263 51.4809218643786),2016-10-23 21:40:20.943+00,"{""PRIMA ROAD"",""Prima Road""}"
580b630a2c66dc1ce5021eb1,SRID=4326;POINT(-0.113081932067871 51.4799062418236),2017-01-06 18:10:04.595+00,"{""OFFLEY RD."",""Offley Road""}"
580b63142c66dc1ce5021eb4,SRID=4326;POINT(-0.115056037902832 51.4818506046802),2016-10-23 21:39:20.197+00,"{""CHURCH STREET"",""Church Street""}"
580b631e2c66dc1ce5021ebd,SRID=4326;POINT(-0.11661171913147 51.4816367956391),2016-10-23 21:40:39.689+00,"{""CLAYLAND ROAD"",""Clayland Road""}"
580b63492c66dc1ce5021ece,SRID=4326;POINT(-0.116831660270691 51.4817604041132),2016-10-23 21:41:02.645+00,"{""TRIGON ROAD"",""Trigon Road""}"
580df4ec2c66dc1ce5036053,SRID=4326;POINT(-0.0806701183319092 51.4693531198634),2016-10-24 11:47:56.671+00,{S.P}
580df4f22c66dc1ce503605a,SRID=4326;POINT(-0.0762283802032471 51.4688318157642),2016-10-24 11:48:02.926+00,{S.Ps}
58127aa82c66dc5b150050a1,SRID=4326;POINT(-0.0926971435546875 51.5013698182111),2016-10-30 10:39:20.47+00,"{Ch.,Ch.}"
58127ad12c66dc5b150050ab,SRID=4326;POINT(-0.120913982391357 51.5046555988671),2016-10-30 10:40:26.781+00,"{""River Thames"",""River Thames""}"
58160a4c2c66dc384901589a,SRID=4326;POINT(0.0324225425720215 51.4679108306119),2016-11-24 16:42:18.466+00,"{B.S,B.S.}"
58160a512c66dc38490158a1,SRID=4326;POINT(0.0354480743408203 51.4684588791566),2016-11-24 16:42:05.651+00,"{B.S,B.S.}"
58160a562c66dc38490158a5,SRID=4326;POINT(0.0391817092895508 51.4704638787108),2016-11-24 16:41:56.331+00,"{B.S,B.S.}"
58160a5c2c66dc38490158af,SRID=4326;POINT(0.0404691696166992 51.4692475228271),2016-11-24 16:42:00.779+00,"{B.S,B.S.}"
58160a632c66dc38490158b5,SRID=4326;POINT(0.0353837013244629 51.4737786180468),2017-02-04 11:00:36.468+00,"{B.S,B.S}"
58160a692c66dc38490158bb,SRID=4326;POINT(0.0300836563110352 51.4698757546404),2016-11-04 15:51:02.829+00,"{""Kid Brook"",""Kid Brook""}"
58160a702c66dc38490158c0,SRID=4326;POINT(0.0275087356567383 51.4704505123389),2017-02-04 11:00:30.87+00,"{B.S,B.S}"
58160a752c66dc38490158c7,SRID=4326;POINT(0.027165412902832 51.4725757162912),2017-02-04 11:00:25.061+00,"{B.S,B.S}"
58160a7d2c66dc38490158ce,SRID=4326;POINT(0.030663013458252 51.4745671697632),2016-11-24 16:43:26.563+00,"{Chapel,Chapel}"
58160a842c66dc38490158d3,SRID=4326;POINT(0.0307059288024902 51.4737117910036),2017-02-04 11:00:21.457+00,"{B.S,B.S}"
58160a912c66dc38490158dd,SRID=4326;POINT(0.0325727462768555 51.4782290787521),2016-11-03 15:20:09.305+00,"{""MARLBOROUGH LANE"",""Marlborough Lane""}"
58160a9c2c66dc38490158e6,SRID=4326;POINT(0.0273585319519043 51.4809953625017),2016-10-30 14:58:36.228+00,{B.S}
58160aa12c66dc38490158e8,SRID=4326;POINT(0.0165653228759766 51.4819575088248),2016-11-24 16:43:40.96+00,"{W,W}"
58160ac92c66dc384901590c,SRID=4326;POINT(0.0361132621765137 51.4741528476795),2017-02-04 11:00:40.35+00,"{B.S,B.S}"
58160ace2c66dc3849015914,SRID=4326;POINT(0.0380873680114746 51.4740860211845),2017-02-04 11:00:44.29+00,"{M.S,M.S}"
58160adb2c66dc3849015923,SRID=4326;POINT(0.0422823429107666 51.4742998656238),2017-02-04 11:01:00.153+00,"{B.P,""W D B.P""}"
58160aef2c66dcaf1e000516,SRID=4326;POINT(0.0435912609100342 51.4724086440943),2016-11-03 15:22:07.498+00,"{""Earl of Moira (P.H.)"",""Earl of Moira (P.H.)""}"
58160af52c66dc3849015939,SRID=4326;POINT(0.0432050228118896 51.4713594167111),2016-11-03 15:22:16.709+00,"{""Hill Farm"",""Hill Farm""}"
58160b002c66dc384901593f,SRID=4326;POINT(0.0466275215148926 51.4713059522493),2016-11-03 15:22:25.199+00,"{""Brook Hospital"",""Brook Hospital""}"
58160b0a2c66dc3849015949,SRID=4326;POINT(0.0501573085784912 51.4732573645137),2016-11-03 15:21:22.9+00,"{Menages,Menages}"
58160b132c66dc3849015951,SRID=4326;POINT(0.0516486167907715 51.4718004961306),2016-11-03 15:22:31.937+00,"{Laundry,Laundry}"
58160b192c66dc3849015957,SRID=4326;POINT(0.0506293773651123 51.4714730284845),2017-02-04 11:01:10.046+00,"{B.S,B.S}"
58160b232c66dc3849015961,SRID=4326;POINT(0.0543630123138428 51.4717603981778),2017-02-04 11:01:13.83+00,"{B.S,B.S}"
58160b292c66dc3849015966,SRID=4326;POINT(0.0554144382476807 51.47216137612),2016-11-04 15:52:35.992+00,"{Reservoirs,Reservoirs}"
58160b2f2c66dc384901596c,SRID=4326;POINT(0.0548672676086426 51.4738721757428),2016-10-30 15:01:03.358+00,{B.S}
58160b3a2c66dc3849015974,SRID=4326;POINT(0.0499641895294189 51.4764716664185),2016-11-03 15:21:29.03+00,"{""HUT BARRACKS"",""Hut Barracks""}"
58160b482c66dc384901597e,SRID=4326;POINT(0.0529575347900391 51.4755027219162),2016-11-03 15:21:39.783+00,"{""ROYAL MILITARY ACADEMY"",""Royal Military Academy""}"
58160b582c66dc384901598c,SRID=4326;POINT(0.0447821617126465 51.475101773343),2016-11-03 15:21:55.452+00,"{""Royal Horse Infirmary"",""Royal Horse Infirmary""}"
58160b652c66dc3849015996,SRID=4326;POINT(0.0417244434356689 51.4776143262445),2016-11-03 15:20:00.152+00,"{""PARK LANE"",""Park Lane""}"
58160b7d2c66dc38490159a3,SRID=4326;POINT(0.0514769554138184 51.4784094936763),2016-11-03 15:19:32.019+00,"{""Remount Depôt"",""Remount Depôt""}"
58160b862c66dc38490159a9,SRID=4326;POINT(0.0523459911346436 51.4778415183538),2016-11-03 15:19:20.903+00,"{""WOOLWICH COMMON"",""Woolwich Common""}"
58160b8d2c66dc38490159af,SRID=4326;POINT(0.0508546829223633 51.4792647843464),2016-11-03 15:19:38.996+00,"{""Gravel Pit"",""Gravel Pit""}"
58160b962c66dc38490159b9,SRID=4326;POINT(0.0476360321044922 51.4811156319021),2016-11-03 15:19:49.736+00,"{""CEMETERY LANE"",""Cemetery Lane""}"
58160baa2c66dc38490159cf,SRID=4326;POINT(0.0479042530059814 51.4793249213681),2016-10-30 15:03:06.616+00,"{""PARK LANE""}"
58160bb52c66dc38490159dd,SRID=4326;POINT(0.0515091419219971 51.4800532412249),2016-10-30 15:03:17.383+00,{B.Ss}
58160bbb2c66dcaf1e00051b,SRID=4326;POINT(0.0508761405944824 51.4834140528273),2017-01-03 16:46:58.322+00,"{W,W}"
58160bbf2c66dc38490159e9,SRID=4326;POINT(0.0500929355621338 51.483540997119),2017-02-04 10:57:56.512+00,"{B.S,B.S}"
58160bc52c66dc38490159ef,SRID=4326;POINT(0.0499963760375976 51.4843494235273),2017-02-04 10:57:52.61+00,"{B.S,B.S}"
58160bcd2c66dc38490159f5,SRID=4326;POINT(0.050961971282959 51.4856255054678),2016-10-30 15:03:41.706+00,{B.Ss}
58160bdd2c66dc3849015a05,SRID=4326;POINT(0.0477755069732666 51.4881575204443),2016-11-03 15:14:47.792+00,"{""MARYON ROAD"",""Maryon Road""}"
58160bed2c66dc3849015a1d,SRID=4326;POINT(0.0456404685974121 51.4917648978452),2016-11-03 15:16:34.453+00,"{""SAND STREET"",""Sand Street""}"
58160c022c66dc3849015a32,SRID=4326;POINT(0.0513267517089844 51.4908029584469),2016-11-03 15:16:51.323+00,"{""SAMUEL STREET"",""Samuel Street""}"
58160c232c66dc3849015a4e,SRID=4326;POINT(0.0543630123138428 51.4904422259397),2016-11-03 15:17:02.571+00,"{""STATION ROAD"",""Station Road""}"
58160c2a2c66dc3849015a56,SRID=4326;POINT(0.0565624237060547 51.4904021443738),2017-02-04 10:58:25.602+00,"{B.P,B.P}"
58160c312c66dc3849015a5e,SRID=4326;POINT(0.057978630065918 51.4907227959142),2016-11-03 15:11:53.721+00,"{""KING STREET"",""King Street""}"
58160c672c66dc3849015a96,SRID=4326;POINT(0.0579893589019775 51.4914843342839),2016-11-03 15:12:05.885+00,"{""ST. MARY STREET"",""St. Mary Street""}"
58160c762c66dc3849015a9e,SRID=4326;POINT(0.0634396076202393 51.4921523399243),2016-11-03 15:12:32.01+00,"{""POWIS STREET"",""Powis Street""}"
58160cac2c66dc3849015ad0,SRID=4326;POINT(0.062795877456665 51.4908430396604),2016-11-04 15:56:08.7+00,"{""ELEANOR RD."",""Eleanor Road"",""Eleanor Road""}"
58160cb42c66dc3849015ada,SRID=4326;POINT(0.0636112689971924 51.490468946964),2016-11-03 15:11:47.236+00,"{""WILLIAM STREET"",""William Street""}"
58160cbb2c66dc3849015ae4,SRID=4326;POINT(0.0635790824890137 51.4900948511981),2016-11-03 15:12:41.495+00,"{""Town Hall"",""Town Hall""}"
58160cc22c66dc3849015ae8,SRID=4326;POINT(0.0605213642120361 51.4908296792598),2016-11-03 15:12:14.836+00,"{Schs.,Schs.}"
58160cd02c66dc3849015af4,SRID=4326;POINT(0.0503289699554443 51.4880907144673),2016-11-03 15:14:39.77+00,"{""WOOD STREET"",""Wood Street""}"
58160ce32c66dc3849015b05,SRID=4326;POINT(0.0485265254974365 51.4912304895741),2016-11-03 15:16:26.136+00,"{""KIDD STREET"",""Kidd Street""}"
58160cef2c66dc3849015b11,SRID=4326;POINT(0.0500607490539551 51.4871487397709),2017-02-04 10:58:09.733+00,"{B.S,B.S}"
58160cf42c66dc3849015b15,SRID=4326;POINT(0.0503182411193848 51.4861933838544),2017-02-04 10:58:05.974+00,"{B.S,B.S}"
58160d042c66dc3849015b27,SRID=4326;POINT(0.0410807132720947 51.4854718430416),2016-11-04 15:53:48.896+00,"{""HANGING WOOD LANE"",""Hanging Wood Lane""}"
58160d2c2c66dc3849015b52,SRID=4326;POINT(0.0329160690307617 51.4846968420436),2016-11-04 15:54:10.984+00,"{""CHURCH LANE"",""Church Lane""}"
58160d402c66dc3849015b62,SRID=4326;POINT(0.0318539142608643 51.4880573114421),2017-02-04 10:58:59.693+00,"{M.S,M.S}"
58160d4c2c66dc3849015b76,SRID=4326;POINT(0.0373685359954834 51.4894535370291),2017-02-04 10:59:13.272+00,"{D.Fn.,""D. Fn""}"
58160d542c66dc3849015b82,SRID=4326;POINT(0.0397181510925293 51.48921304189),2017-02-04 10:58:46.822+00,"{F.B.,F.B}"
58160d5c2c66dc3849015b8c,SRID=4326;POINT(0.0400614738464355 51.4894936194289),2017-02-04 10:58:51.607+00,"{S.P,S.P}"
58160d772c66dc3849015ba4,SRID=4326;POINT(0.054556131362915 51.4886184790179),2016-11-03 15:17:19.566+00,"{""FRANCES STREET"",""Frances Street""}"
58160d872c66dc3849015bb3,SRID=4326;POINT(0.0524532794952393 51.4875696244871),2016-11-03 15:14:31.554+00,"{""PELLIPAR RD."",""Pellipar Rd.""}"
58160d912c66dc3849015bbf,SRID=4326;POINT(0.0518739223480225 51.4861599794393),2016-10-30 15:11:13.128+00,"{""HILL STREET""}"
58160d962c66dc3849015bc4,SRID=4326;POINT(0.0528502464294434 51.486480660815),2017-02-04 10:58:13.984+00,"{M.P,M.P}"
58160da02c66dc3849015bd3,SRID=4326;POINT(0.0552535057067871 51.489166278799),2016-11-03 15:17:12.526+00,"{BARRACKS,Barracks}"
58160dab2c66dc3849015be1,SRID=4326;POINT(0.0597810745239258 51.4888122138391),2016-11-04 15:58:09.703+00,"{""Miss. Ch."",""Mission Church""}"
58160db02c66dc3849015be9,SRID=4326;POINT(0.060800313949585 51.488170881628),2017-01-17 23:55:40.778+00,"{Sch.,School,Sch.}"
58160db92c66dc3849015bf1,SRID=4326;POINT(0.0623667240142822 51.4882577292263),2016-11-03 15:11:09.215+00,"{""WELLINGTON STREET"",""Wellington Street""}"
58160dc42c66dc3849015bfc,SRID=4326;POINT(0.0623989105224609 51.4900948511981),2016-11-04 15:55:55.692+00,"{Chap.,Chapel}"
58160dc92c66dc3849015c02,SRID=4326;POINT(0.0608217716217041 51.4897407934493),2016-11-04 15:55:27.494+00,"{Rectory,Rectory}"
58160dd02c66dc3849015c06,SRID=4326;POINT(0.0629031658172607 51.4897007112668),2016-11-04 15:55:44.252+00,"{Club,Club}"
58160df32c66dc3849015c36,SRID=4326;POINT(0.0648236274719238 51.4876965572104),2016-11-03 15:12:51.71+00,"{BARRACKS,Barracks}"
58160df92c66dc3849015c3e,SRID=4326;POINT(0.0639545917510986 51.4885383126443),2017-01-17 23:55:19.694+00,"{Sch.,School,Sch.}"
58160e0c2c66dc3849015c52,SRID=4326;POINT(0.060274600982666 51.4871487397709),2016-11-03 15:13:36.467+00,"{""THIRD ROAD EAST"",""Third Road East""}"
58160e142c66dc3849015c58,SRID=4326;POINT(0.0578176975250244 51.4869483171119),2016-11-03 15:13:27.172+00,"{""THIRD ROAD WEST"",""Third Road West""}"
58160e1b2c66dc3849015c62,SRID=4326;POINT(0.0581610202789307 51.4866677239093),2016-11-03 15:13:18.98+00,"{""WEST SQUARE"",""West Square""}"
58160e322c66dc3849015c71,SRID=4326;POINT(0.0586116313934326 51.4853382231196),2016-11-03 15:13:50.62+00,"{""ROYAL ARTILLERY BARRACKS"",""Royal Artillery Barracks""}"
58160e382c66dc3849015c75,SRID=4326;POINT(0.0616908073425293 51.4853582661329),2016-11-03 15:13:57.532+00,"{Church,Church}"
58160e3f2c66dc3849015c7b,SRID=4326;POINT(0.0635898113250732 51.4868347438808),2016-11-03 15:13:11.535+00,"{BARRACKS,Barracks}"
58160e432c66dc3849015c85,SRID=4326;POINT(0.0630426406860352 51.4880172277795),2017-01-17 23:55:26.025+00,"{Ch.,Church,Ch.}"
58160e582c66dc3849015c94,SRID=4326;POINT(0.0570666790008545 51.4829329975679),2016-11-03 15:14:09.347+00,"{""BARRACK FIELD"",""Barrack Field""}"
581a54a12c66dc2d42001fde,SRID=4326;POINT(-0.106328129768372 51.4942130756485),2017-01-30 05:47:19.539+00,"{""STRAL STREET"",""STRAL ST.""}"
582847942c66dcdc11015e6b,SRID=4326;POINT(-0.0690507888793945 51.491289274811),2016-11-13 10:59:32.482+00,"{""LONGLEY STREET""}"
585aba472c66dc10b80287ab,SRID=4326;POINT(0.0248050689697266 51.5008221650681),2017-01-01 11:13:47.658+00,"{""Varnish Works"",""Varnish Works""}"
585aba4d2c66dc10b80287b3,SRID=4326;POINT(0.0187969207763672 51.4993928929394),2017-01-01 11:13:58.045+00,"{""Landing Stage"",""Landing Stage""}"
585aba582c66dc10b80287bc,SRID=4326;POINT(0.00298261642456055 51.5005683723556),2017-01-01 15:33:13.069+00,"{""Gas Works"",""Gas Works""}"
585c469d2c66dc10b80336c4,SRID=4326;POINT(0.0143551826477051 51.5080479855826),2017-01-01 11:15:49.754+00,"{""Cricket Ground"",""Cricket Ground""}"
585c46a52c66dc10b80336c6,SRID=4326;POINT(0.0186681747436523 51.5067257861513),2017-01-01 11:15:35.382+00,"{""Tidal Basin"",""Tidal Basin""}"
585c46af2c66dc10b80336d0,SRID=4326;POINT(0.0142264366149902 51.505149781152),2017-01-01 11:15:24.048+00,"{Lock,Lock}"
585c46b62c66dc10b80336d6,SRID=4326;POINT(0.0116515159606934 51.5035470082991),2017-01-01 11:15:14.022+00,"{""Odam's Wharf"",""Odam's Wharf""}"
585c46c12c66dc10b80336e0,SRID=4326;POINT(0.0127458572387695 51.5027990283416),2017-01-01 11:15:03.489+00,"{""Clyde Wharf"",""Clyde Wharf""}"
